numeric__fixed acidity,numeric__volatile acidity,numeric__citric acid,numeric__residual sugar,numeric__chlorides,numeric__free sulfur dioxide,numeric__total sulfur dioxide,numeric__density,numeric__pH,numeric__sulphates,numeric__alcohol,categorical__type_red,categorical__type_white
-1.4900194,0.49166676,-1.8290944,0.4735402,1.7520221,-0.34279108,0.8675598,0.16099608,-0.500031,-0.07560823,-1.7593788,0.1816096,1.0
1.61924,2.5921547,-0.18109304,-0.97236925,0.16491333,-1.5386337,-0.91545254,0.6504707,0.15022114,-0.36204687,-1.0122906,0.57430595,0.60583174
-0.6852292,-0.88112175,0.3705018,-0.97236925,-0.30119047,0.47942266,0.7578371,-0.6635755,2.0610528,-1.1106507,-0.034631047,0.14549868,1.0
-0.42598245,2.0936484,-2.0815108,-0.27725068,-0.33550528,-0.9199669,0.00999986,0.17596135,1.2243688,-1.1278049,-0.88116586,0.0,1.0
-1.6730307,0.91252404,-2.1915398,0.9032859,1.4438926,-0.57579887,0.9937302,-0.080801316,-1.286079,-0.66644096,-1.6009215,0.0,1.0
-0.1609777,0.20694718,-1.0728704,-0.97236925,-0.3956296,-0.14885722,-0.70271224,-0.97344226,-0.34178647,-1.3616835,-0.03259684,0.0,0.8685432
-1.0922755,0.17300038,-1.7131674,-0.22211595,0.86852384,-0.963979,-0.86743104,0.036695477,1.3822634,0.3752521,-0.12696429,0.56974894,0.29209566
0.23708527,2.2626827,0.8669456,0.593829,2.880482,0.20729563,1.6977569,0.61128527,-0.52810955,1.2927872,-0.20096144,0.0,0.85261995
1.2814493,2.9125597,0.037749447,-0.97236925,0.060449112,-1.5386337,-1.2693486,0.35426876,-0.45516944,-0.630839,-0.4503489,0.7039075,0.28934544
0.14166978,0.2920326,-0.049171656,1.7897902,-0.93371063,-0.63730794,-0.061243277,1.0379702,-0.059513934,-0.12511927,-0.17132236,0.08800411,0.8936104
1.4208095,-1.0366821,1.361255,0.039050758,-0.2486718,-1.279828,-1.1165899,-1.1602106,-2.183889,-1.6747506,1.4607768,0.0,1.0
1.4343591,0.70354915,0.7872769,-0.62255293,-0.85490775,-0.87870115,-0.16153812,-0.30478138,-0.9865088,0.47606054,0.045017235,0.1274896,1.0
0.5867139,-0.333929,0.8437296,-0.22320648,-0.6621276,-1.5386337,-0.89603055,-1.5922731,-2.1392462,-1.2915787,1.8658206,0.0014190339,1.0
0.58435,1.054553,0.4134827,-0.97236925,4.035948,-1.5277665,-1.2921715,1.2783046,2.105523,2.1535666,-0.4117793,1.0,0.0
1.0160004,4.327159,-2.1915398,-0.5740424,1.3235114,-1.2862284,-1.8718446,0.99709755,1.7785182,-0.4333029,-0.2932252,1.0,0.0
0.9983641,1.9918878,-1.0583874,-0.97236925,0.50043637,-1.0401664,-1.5014796,0.23975866,-0.01832255,-0.79332554,-0.94822484,0.7938966,0.08607788
-0.65653425,0.13502577,-0.5520597,-0.73424083,0.20647049,-0.68739206,-0.13663653,-0.3683556,0.10256544,0.09315108,0.42212024,0.14844568,0.79676026
1.4269226,-0.27548477,0.77473253,-0.29180077,0.251997,-0.48555234,-0.7126297,0.3613986,-0.44394448,-0.28876835,-0.16095021,0.13143776,0.46138045
-0.3728646,2.4406419,-1.4975013,0.03869742,1.5062635,-1.3039904,-1.8718446,0.76041824,2.0272176,-0.31464446,0.37720078,1.0,0.0
-0.2587045,-0.662637,0.07433316,-0.87169313,-0.35775968,-1.4508264,0.20453158,-0.76368916,0.15523261,-0.6248654,0.25857103,0.31771573,1.0
-0.30525577,2.5654027,-1.7095423,-0.97236925,-0.12297011,-0.121651374,-0.824351,0.065590166,1.1724,-0.6333056,-0.3007104,0.5892023,0.6672309
2.1884482,-0.61755025,0.6499973,-0.3453997,-0.7176045,-1.1251742,-1.1676189,-0.48352045,-1.6888803,-0.8711773,0.5809039,0.0141815115,1.0
-0.4032949,-0.67579967,0.5307521,-0.97236925,-0.6900082,-0.39357877,-0.14081123,-0.7818391,1.1473237,-0.6083349,0.76415265,0.03698083,0.91968876
-0.938385,3.94859,-2.1915398,-0.62423486,-0.15631375,-1.2887402,-1.8718446,0.25698346,1.4723263,-1.4319392,-0.16709594,0.9636212,0.4306886
0.5577186,-0.25955608,0.64740205,-0.34539357,-0.24521402,-1.2164897,-0.43833256,-1.1623707,-1.940616,-0.6221394,0.73399717,0.0,1.0
-0.68077916,-0.6629825,1.1943505,-0.764633,-0.27337056,-1.3217425,-0.42714489,-1.250792,0.12245263,-0.93852746,1.2977903,0.12585509,1.0
-0.68989056,1.8884059,-1.9078106,-0.9555629,0.11797268,-0.8706478,-0.53803855,-0.12156016,0.10107616,-1.0633756,-1.4971633,0.0,0.8231748
-0.16435039,0.92558783,-1.9519056,-0.3926873,0.8189998,-0.8354392,-0.33557165,0.18489428,-0.36185104,-0.1506236,-1.1593921,0.0,0.71802485
0.21048038,0.9855628,-0.6276515,-0.11992855,-0.056804027,-0.8739098,0.19437692,-0.041215464,-0.40407005,-0.7987611,-0.09022355,0.0,0.67423594
-0.6887908,0.044895787,-0.09281184,-0.6754214,-0.38830635,-1.5372859,-0.3317194,-0.66727316,1.8371193,-0.66077006,0.76951617,0.11788226,0.76947594
0.8335212,1.0157187,-0.06580139,-0.6097151,1.7052766,-0.86530787,-1.8718446,0.68664795,0.3941411,0.40687904,-0.88802856,1.0,0.0
0.9558821,4.2824836,-0.77890974,-0.97236925,2.409688,-1.5386337,-0.94661677,1.1262432,1.0266018,0.8059412,-1.145256,1.0,0.0
-0.67586744,-0.4238184,0.22921485,-0.5599346,-0.46108836,-1.5386337,-0.53378624,-1.2193218,-0.52264166,-0.16902246,0.99789876,0.21038657,1.0
-0.065956816,-0.4916963,1.0150292,2.1267874,-0.2008178,1.530983,1.3343605,1.5460999,-1.5317026,-0.3026729,-1.2593416,0.019603344,0.94345975
2.2877743,0.7952396,2.8018205,0.210581,-0.65018314,-0.28441823,0.93911046,1.0742741,-0.27858296,0.95943004,-0.040404066,0.0,1.0
-0.15418042,0.96073484,-1.8719429,-0.8485139,-0.6303632,-1.1775426,-1.3918461,-1.5922731,-1.5257435,-1.6747506,0.07614065,0.0,1.0
-0.5994676,-0.63314694,0.85847205,-0.69845366,-0.08495285,-0.40134513,1.5445848,-0.2798782,1.1520716,0.7803916,-0.1562097,0.0,1.0
-0.9696901,3.5080261,-2.1915398,-0.97236925,0.20372638,-1.1713384,-1.8718446,0.1651287,1.8347789,-0.7883575,-0.48412055,1.0,0.15734798
-0.8096153,-0.22696714,-0.52313405,-0.97236925,-0.043414347,-0.55408996,0.32535678,-0.57145953,1.806267,-1.3311187,-0.66946894,0.020526716,0.85687697
0.6062146,-0.5430425,0.098633446,2.1267874,-0.1685071,1.015637,2.1061218,1.7367737,-0.18967916,-0.310606,-1.6014225,0.0,1.0
-0.5812038,-0.09318413,-0.4118532,-0.6348662,0.37198183,-1.5386337,0.3115065,-0.6091569,0.7474489,-1.0594401,0.19971858,0.07415165,1.0
0.45866427,0.11483978,-0.256367,-0.6474732,-0.15955713,-0.4720985,-0.7613116,-0.577489,-0.6597296,-1.5949453,-0.31369632,0.0,1.0
1.0959171,-1.0096836,0.4345995,1.9447275,-0.93371063,-0.5499806,1.045743,0.95727485,-0.91690934,0.1923906,-0.2141486,0.0,1.0
2.9699533,3.4545655,1.9939427,-0.056187406,2.874618,-1.4249126,-1.1028396,1.7367737,0.01115562,1.1499,-0.8153142,1.0,0.20077449
0.05708044,-0.32585832,0.15287235,-0.9644551,-0.6658593,-0.25257388,-0.44378895,-1.0802664,-0.71307987,-1.5808798,0.32694232,0.0,1.0
1.645524,0.20553815,0.7173682,0.802051,0.8797552,-0.98590934,0.34051365,1.2730408,-0.7073361,-0.597789,-0.6535532,0.0,0.3389693
-0.14384738,2.347032,-0.64581203,-0.97236925,1.2938597,-1.3471273,-1.3261514,0.8539377,1.608821,1.352773,0.11249116,1.0,0.0
0.10048026,0.9759727,-0.7440021,-0.016796269,1.7405608,-0.769893,0.27091926,0.4436842,0.24844362,0.92195743,-0.51421154,0.33238828,0.47561523
2.0179625,1.557199,0.8054334,-0.64983135,1.1827825,-0.70194817,-0.76726735,0.46359378,-0.14416341,1.1032574,-0.8257627,0.7679511,0.037864182
0.04473742,-0.28784987,-1.0220642,-0.97236925,-0.2174528,0.08426916,-0.37708408,-1.0778944,0.63063776,-1.6747506,0.1242114,0.00016267411,1.0
0.31725693,1.1577483,0.42347005,1.7487808,1.9266143,-0.4993778,1.6028425,0.9123866,-1.3966343,0.57715714,-0.22077717,0.0,0.92545986
0.81959444,1.2704027,-0.83541423,-0.97236925,0.8448583,-0.85584754,-1.8718446,0.9766528,1.2833285,0.4538994,-1.1287878,1.0,0.0
-0.20888187,0.11946775,1.3122029,0.5729629,-0.93371063,2.0313876,1.6836423,0.6372702,0.35111508,-0.33864975,-0.5431242,0.0,1.0
-1.5184891,-0.25958034,-0.82320476,-0.97236925,-0.32794392,-1.5386337,-0.7473601,-1.1479741,1.4940505,-1.36456,0.7036248,0.013194947,0.9645813
0.29450667,1.7648362,-2.1845543,1.0966798,0.48164746,-0.40503544,-1.2296408,1.2367707,0.18586825,-0.8667459,-0.5208924,0.76603025,0.40347618
-0.082201675,1.3695016,-1.644255,0.15018694,1.8627541,-0.8220625,-0.84829223,0.7626489,0.75609356,-0.41650695,-0.89683366,0.94737387,0.06802815
0.09798691,4.7222033,-2.1915398,0.8162776,0.340946,0.0022282675,-0.06540693,0.6302382,0.8628772,-0.42849475,0.9462441,0.569808,0.6542907
-1.1035612,1.0108066,-0.9210798,-0.30973405,1.6040994,-1.0498992,0.40577286,-0.13449809,-0.01391547,0.018261949,-0.9505615,0.4169296,0.74462074
0.60442764,-0.052907605,0.29235843,-0.6218152,-0.93371063,-1.0563656,-0.6416616,-1.185269,-1.4044461,-1.5225674,0.7098671,0.038407803,1.0
-0.4453365,4.7222033,-2.1915398,-0.6333564,1.6665388,-0.77668434,-1.3142922,0.3745004,2.510923,0.5099215,-0.13468948,1.0,0.0
-1.5151856,-1.0442101,-0.9810837,-0.49892753,0.64661545,-0.54795873,1.5683708,0.3152895,2.3020825,0.2935133,-1.2773627,0.05108162,1.0
-0.8136666,-0.11363689,2.8018205,0.9950991,-0.93371063,4.82091,2.317571,1.2033875,0.6527046,0.9766727,-1.3886381,0.36556154,1.0
-1.1717952,1.2722601,-1.9834262,-0.97236925,-0.35218176,-1.5386337,-0.2135756,-0.022515241,0.71866626,-1.1578445,-1.7387215,0.16835277,1.0
0.21859443,-0.06568329,-0.39559856,-0.65763557,-0.07397179,-1.0358702,-1.3277467,-0.2563277,-0.67559856,0.4297445,0.31816837,0.48264214,0.5501737
0.6003876,-0.23640971,-0.07826918,-0.37989596,-0.43913302,-0.41939458,-0.07655332,-0.59109765,-1.2437272,-0.293003,-0.2829596,0.0,0.8335288
1.0899993,4.7222033,-1.9932061,-0.23825695,1.2350583,-1.5386337,-1.7872664,1.4915177,2.0596697,-0.2203879,-0.6270455,1.0,0.0
0.44664454,-0.8666972,-0.094818294,-0.9682306,-0.93371063,-1.3004043,-1.0949019,-1.5922731,-2.183889,-1.4144801,1.196118,0.0,1.0
0.9357061,-0.002079388,0.12829992,-0.6475564,0.14531165,-0.6401426,-0.52772975,-0.24384421,-1.1183174,-0.6861459,-0.7784518,0.14953142,0.6376928
-0.57541823,1.242144,-2.0428095,-0.97236925,-0.93371063,1.3110677,0.14081053,-0.793466,1.2318012,-0.5985128,0.048031554,0.41744122,0.79059273
0.3168188,2.0413694,-0.9943549,-0.42055655,0.006306939,-0.8388249,-1.1597496,0.2863495,0.6928971,-1.1734539,-0.40851277,0.77963305,0.44276816
-0.9494761,3.1098003,-2.1915398,-0.76071227,0.22645324,-1.2517753,-1.7534034,-0.21144341,1.190224,-0.18943597,0.2719371,1.0,0.21406436
1.5325632,-0.26403603,1.1468935,1.0933316,-0.93371063,1.0454214,0.6059109,0.54564303,-0.8724561,-0.7390818,0.5016782,0.0,1.0
-0.012517426,0.31532872,-0.31827897,0.6651829,-0.93145615,-1.1555696,0.63389814,0.39259282,-0.15695685,-0.31569588,-0.24472749,0.05735378,0.80629385
0.66049474,4.240746,-0.6842929,-0.94035614,3.1273077,-1.1092209,-1.8718446,1.4534332,1.5707594,0.02385665,-0.9119317,1.0,0.0
-1.1795228,-1.0038669,-0.15054522,-0.45979294,-0.01569532,-1.5386337,-1.6918652,-1.5922731,-0.7036597,-1.6747506,1.8658206,0.0,1.0
0.45181176,1.9340655,-0.14866614,-0.24208114,1.1494907,-1.0329387,0.63153183,0.23061775,0.054958273,0.2709499,-0.1706638,0.16812332,0.52086544
0.00904266,-0.041451443,-0.18311411,0.006998208,-0.70877296,-1.2990773,-0.08174893,0.38054264,-0.5840024,-0.24757142,-0.2740441,0.0,0.6449316
-1.2240998,2.2452066,-1.6097463,-0.4881736,0.33239073,-1.2565968,-1.8677393,-0.40941998,1.8675437,0.5489358,1.0375673,0.8221244,0.0
-0.32690573,-0.38446197,0.06329213,-0.97236925,-0.82772213,1.5307482,1.5650033,-0.5789881,0.32398266,0.6773778,-0.87942463,0.31479356,0.992596
0.5784042,0.3373502,-0.19601262,-0.1738706,-0.3126584,-0.94573766,-0.27954233,0.039039917,-0.7903508,-0.6638705,-0.37615514,0.0,0.5087156
-0.582241,3.9343696,-2.1915398,-0.8799122,-0.34957978,-1.0715191,-1.322753,-0.32444128,1.4264182,-1.6747506,-0.779506,0.0,0.8660021
0.97167206,0.17250638,1.0916427,1.3230563,0.15214786,-0.42093733,-0.04690872,1.4978912,-1.2025038,-0.010319665,-0.75897807,0.07220916,0.5747398
0.111013934,-0.89736944,-0.73522466,-0.62838906,-0.93371063,2.644197,2.1025786,0.5694224,2.3335783,-0.20230995,-0.82002205,0.0,1.0
-0.92743295,2.7192554,-2.1915398,-0.6109268,0.05069609,-0.99592024,-1.8718446,-0.20611249,0.5881288,-1.2774054,-1.3082805,0.33318323,0.70107543
0.12491079,-0.5635805,0.6675443,-0.7271558,-0.23094857,-1.4230275,0.35673934,-0.80056286,0.8754232,-0.7583026,0.2885965,0.12449617,1.0
2.6964486,4.7222033,-0.081758544,-0.97236925,0.91965723,-1.3577968,-0.6877396,1.3494209,0.2997844,0.013331486,-1.200047,1.0,0.43224105
-0.33637685,-0.10635777,-0.47800022,-0.97236925,-0.6298727,-1.4662497,-1.3783022,-1.4094018,-1.6614649,-1.5730706,0.42791542,0.06517639,1.0
-0.41193643,-0.4083297,-0.281603,-0.48988065,-0.88753015,-1.5386337,0.1720744,-0.7196274,-0.5064162,-0.34949526,-0.16756128,0.074560754,1.0
-0.006572716,-0.24770056,-0.32644022,-0.45449683,-0.54570204,-1.1171606,-0.39473218,-0.76345634,-0.68779594,-0.91099066,0.33328512,0.0,1.0
-0.061854724,0.99812335,-0.27663887,-0.28241062,-0.93371063,3.4956977,1.5133775,-0.306885,2.1435657,0.95469,1.6415459,0.20133612,0.72512925
0.5447368,-0.51235723,0.30541492,-0.42535013,-0.2624509,-1.1488075,-0.06430155,-0.57856804,-0.20714816,-1.0943114,0.23511499,0.0,1.0
2.0396612,4.7222033,-2.1915398,-0.97236925,0.9159697,-1.5386337,-1.8718446,1.6869106,1.3970184,-1.1447464,-1.5174693,1.0,0.72920203
-0.874132,0.39551163,-0.8215803,2.1267874,1.746032,1.2080193,2.317571,1.7367737,0.082287975,1.5972335,-0.9087863,0.0,1.0
0.77132213,-0.3703424,0.28579006,-0.38870436,-0.6387981,-0.79162085,-0.72727567,0.067750655,-0.838662,-0.19377081,-0.17859589,0.0,0.4694575
1.4682434,-0.077604786,1.6789049,0.59428495,-0.93371063,-0.30607814,0.58460385,0.66595894,-0.41416293,-1.1807734,-0.17339633,0.0,1.0
0.3453709,1.1186378,-0.5724491,-0.7378529,1.9112661,-0.9281279,-0.48316586,0.78755337,0.3069135,0.60089564,-0.885746,0.6609385,0.33845714
1.7852939,0.33779547,1.191011,0.5081481,0.2704364,-0.02470462,-0.23003428,0.6723299,-1.0344169,-0.06879878,0.24490702,0.1919364,0.5851464
-0.80784374,-1.0442101,1.163898,0.37805244,-0.60456187,4.9104085,2.317571,1.7367737,2.7518206,0.5484914,-1.7593788,0.0,1.0
-0.6982939,0.1545614,-1.2366928,-0.9332113,0.13702616,-0.80176115,-0.0034015095,-0.6546651,-0.4974421,-0.5492597,-0.3645178,0.0,0.82740676
0.5947055,-1.0442101,0.8321514,-0.97236925,-0.68464214,-1.5386337,0.867262,-0.3290997,1.1448554,0.24672526,0.29078636,0.10292886,1.0
-1.379584,-1.0442101,0.03849628,-0.97236925,-0.3044554,1.4665573,2.317571,0.33377656,2.7518206,0.59857947,-1.6848794,0.0,1.0
-0.9217316,-0.29850155,-0.22367904,-0.97236925,-0.21485588,-1.5386337,0.6973785,-0.48840067,2.1174843,-0.10453849,0.20554714,0.0,1.0
-0.80294234,-0.36435446,0.37067592,-0.7089834,-0.572778,-1.5386337,-0.57431823,-1.5922731,0.92283434,-1.6291683,1.8658206,0.033237226,1.0
0.86216855,1.4424117,-0.27961752,-0.8689861,-0.5205612,0.59505194,1.007563,-0.17750296,0.063730314,-0.24346897,-0.14309023,0.0,0.9144683
-0.2832326,2.236435,-2.1915398,-0.77424556,-0.59537303,-1.0600913,-0.77017003,-0.9744938,-0.3276892,-1.6747506,-0.3811274,0.16457665,1.0
-0.11627805,0.81648564,1.0157351,0.462033,-0.45163125,0.10223129,1.6070914,0.043788042,-0.45614627,-0.3043825,0.44634798,0.0,1.0
0.26652336,0.8479245,-0.29580364,-0.97236925,-0.9325294,0.2712318,0.8737322,-0.38941973,0.32939148,-0.90647256,-1.2509336,0.0,1.0
0.83689046,-0.79133445,0.13842201,-0.50492567,-0.5480638,-0.9007705,-0.78263843,-0.8577545,-1.1375568,-1.0386789,0.7489148,0.0,0.920599
0.602649,-0.6581557,-0.38370144,0.14259537,-0.35841873,-1.3203342,-0.4098313,-0.28323686,-1.5587808,-1.166221,-0.20199977,0.0,0.9829577
-0.8480581,-0.032748457,-0.9827261,0.12008428,-0.2494371,-0.6105885,0.3999995,0.22180724,0.16255805,-0.32387957,-1.0980155,0.0,1.0
-1.236651,-0.7685518,0.72965604,1.0659856,0.694701,-0.3619148,1.5757434,0.9858913,-0.93779045,1.5560223,-1.6142025,0.0,0.98365116
1.6602992,-0.6700814,0.12074431,-0.062208667,-0.880446,-0.82532847,-1.1621816,-0.4676384,-1.3417294,-1.6747506,0.52128506,0.0,1.0
-0.110647395,0.04695674,1.8775295,1.8956734,-0.93371063,0.7467867,0.8778894,0.5272504,-0.92250377,0.25079313,0.2839055,0.0,1.0
-1.5296131,2.188552,-2.1915398,-0.4070316,0.53783864,-1.0663975,-1.4774531,-0.12849768,2.3859081,-0.43810636,0.07676672,0.56995374,0.3665629
0.27763316,-0.4818253,-0.45581198,-0.97236925,-0.5214762,1.0806295,0.11848353,-0.749928,-0.16258575,-1.0765244,-0.8588934,0.1040982,0.75047386
-0.88652116,0.99168265,-0.79333395,-0.41339034,-0.93371063,-1.5386337,-1.2338252,-1.402996,-1.0031743,-1.3084625,1.6381394,0.0026703365,1.0
0.5860344,0.1788154,-0.23042163,0.65884167,-0.6868021,-0.300364,-0.16531226,0.07548106,-1.3173761,-1.6747506,-0.012068007,0.0,1.0
0.5093294,-0.3125934,-0.67146164,-0.09470149,0.9969561,-0.5475505,0.17113258,0.11547121,-0.6442279,-0.45451298,-0.43367398,0.0,0.9393388
2.0044806,-0.272463,0.07764319,1.1406425,1.2988409,-0.34636655,0.32463026,1.3540905,-0.91480964,-0.28648433,-0.8184964,0.09785761,0.7409791
1.6106766,2.7059927,-1.1450502,-0.8887123,0.655104,-1.1011622,-1.0234933,0.50137705,0.13284725,-0.12634516,-0.27634767,0.58858144,0.31407148
-0.7862663,3.0038412,-2.0040085,-0.5813593,-0.3667581,0.6852568,0.34895957,-0.70552444,-1.1158246,-1.1286443,-1.059831,0.0,1.0
1.082403,0.5819588,-0.8665792,-0.97236925,-0.5610925,1.2609997,0.35747594,-0.8315709,-0.59642637,-1.6747506,-0.18914157,0.0,1.0
-1.3355798,-0.4158402,-0.7437835,-0.8607278,-0.1071277,-1.5386337,0.1898223,-0.90289,1.9504917,-1.2141936,0.2961338,0.0,0.95623076
0.11226447,1.4786453,-0.8197898,-0.36806297,-0.04347899,-1.0684338,0.19917859,-0.06591832,0.37860677,-0.71696496,-0.3471072,0.0,1.0
0.23025915,-0.19375873,0.9946263,-0.70145,-0.4497795,-1.5386337,0.106363915,-0.24701329,-0.115137555,-0.52022415,0.026761116,0.09690325,1.0
-1.3030157,-0.11338132,-0.8046729,-0.97236925,0.026194511,-1.1449544,0.17291117,-0.4402398,2.7518206,0.009354612,0.7841779,0.15380195,0.8314196
1.2336354,3.3078382,-0.06319845,-0.97236925,4.911186,-1.5386337,-1.8718446,1.6284615,2.1505604,2.2263577,-1.3713329,1.0,0.0
0.48141846,0.6520826,-0.6017279,-0.59005696,0.048147492,-0.94733346,-0.35734618,-0.10175175,-0.02665979,-0.25906333,-0.4622628,0.13105501,0.84552294
0.2558516,1.6674368,-1.5814402,-0.2506839,-0.48272666,2.3469641,1.7339343,0.182277,1.22083,0.54873997,0.26032782,0.0,0.99102426
-1.0964398,-0.61305755,0.0333132,-0.97236925,-0.29858685,-1.4968184,0.31268817,-0.36017388,2.4691849,-0.13139348,0.53470254,0.0422467,1.0
0.032600548,0.028248359,0.30846795,1.0607454,-0.35359028,-0.12504216,-0.19019808,0.27156436,-1.7434864,-0.9810618,-0.633557,0.0,0.86908996
0.12678526,1.3615549,1.1086868,-0.6711047,-0.93371063,0.96242523,0.65447533,-0.9797888,-0.45480117,-0.49069932,0.5863579,0.0,1.0
1.2235647,-0.06308993,2.647862,-0.049590096,1.2298776,-1.1599873,-0.7555433,0.7754037,-0.37191078,1.147808,0.36848596,0.7098189,0.0
-0.28915417,1.3870074,-0.70735055,-0.07123182,1.1892513,-0.61876047,0.55598134,0.5732993,0.34511772,-0.11191391,-0.6308398,0.40820527,0.8256464
0.848391,-0.6042849,0.9171143,-0.35199675,-0.78155005,-1.5386337,-1.425208,-1.2827464,-1.6872256,-1.4432203,1.4445106,0.14211555,1.0
0.19737147,0.003592568,1.1205331,1.5521967,-0.55505425,-1.3927803,-0.63032836,0.6403462,-1.5390352,-0.21592417,-0.2301425,0.27090168,0.46974862
-1.8776025,-0.21233141,-0.43279722,-0.9330013,0.23120135,-1.2854251,1.6927165,-0.13076836,2.7518206,-0.18431452,-0.8155984,0.0,1.0
0.5182535,-0.70664865,0.79954344,-0.58559555,-0.3005078,-1.5386337,0.49923307,-0.28431684,0.26361683,-0.07135366,0.116688445,0.10106299,1.0
0.050313957,0.61812276,-0.6045895,-0.37920496,0.09724323,-0.82136315,1.1149797,-0.1570649,-0.3684056,0.18165414,-0.76447105,0.07650274,1.0
-0.77846766,2.3022463,-1.79479,-0.90708375,1.0954636,-1.1221085,-1.8718446,0.5433935,1.7166469,0.21010207,-1.0910032,1.0,0.0
1.3296279,0.24304657,-1.1100299,-0.37249807,1.3959405,-0.48354572,-0.2107797,0.93147457,0.19887242,0.23218971,-0.89360243,0.80684364,0.13429053
-0.22457667,-0.19308491,1.2330585,-0.5295524,-0.55683595,-0.6793673,0.43966186,-0.5290373,-0.4568447,-0.03443547,0.63020587,0.0,1.0
0.38083056,-0.032506004,0.72162426,-0.65751064,-0.44542164,-0.7376635,-0.2162483,-1.1849121,-0.9178908,-0.725864,0.90951705,0.0,0.9889194
0.40342757,0.28765047,0.61708635,2.1267874,0.79905266,0.9594029,2.317571,1.7367737,-1.7164952,-0.67760676,-1.3189311,0.0,1.0
-1.2026538,2.2801964,-1.5154527,-0.45915404,1.0901704,-1.2791163,-1.8718446,0.22237745,2.358364,0.13627903,0.6969419,1.0,0.0
0.40146047,4.7222033,-1.4454254,-0.97236925,2.9782825,-1.5386337,-1.8718446,1.4212554,2.205796,0.61117494,-0.37865078,1.0,0.0
-0.01655681,-0.9797062,-0.43587303,-0.7442047,-0.6505491,0.5923355,0.68159246,-0.29682297,1.9991648,-0.7360983,0.2984324,0.0,0.74128675
-1.117825,-0.22626582,-1.5533717,0.3974833,0.23657522,0.60881376,0.96160984,0.1832109,-0.52718455,-0.3845996,-1.6794984,0.0,1.0
-0.28425214,-0.35552084,-0.5669688,-0.97236925,-0.4142438,-0.78543425,-0.48288852,-1.231011,-0.741417,-1.2182182,-0.1088981,0.18313926,1.0
-0.5132075,-0.15337041,-1.0629075,0.45634726,0.40176952,-1.1142268,0.7066948,0.48383817,0.9287923,0.5523216,-0.22820336,0.27048916,0.8624538
-0.11732644,0.76928914,0.3592446,-0.16489372,-0.6713297,-1.4246008,0.121819705,-0.47624522,1.4030024,-0.5838799,0.9215493,0.02447153,1.0
-0.32148305,-0.4680619,0.9610632,-0.92800725,-0.8996034,-1.5386337,-1.143207,-1.5922731,-0.5975545,-1.631809,1.8658206,0.0023691915,1.0
0.9948881,3.4897144,1.4697658,0.5762042,1.0736268,2.9305444,2.317571,0.8295349,0.3370511,1.643589,0.91257995,0.0,1.0
-1.8638602,4.4575634,-2.1915398,-0.56329846,1.7853984,-1.2970594,-1.8718446,-0.25747803,2.7518206,0.9475239,1.0805582,1.0,0.0
0.8880002,-0.099953,-0.55962265,-0.7642472,-0.5842761,-0.96584696,-1.0699346,-0.3993421,-1.4028312,-1.6453158,-0.40827596,0.0,1.0
1.1964545,0.7481778,0.42923272,-0.9566467,2.3029923,-0.61479104,-0.47906065,0.92060417,0.38851625,0.9644615,-0.73929346,0.8543128,0.10045022
-1.6151768,3.562555,-2.1915398,-0.7607031,-0.2238028,-1.2457082,-1.8718446,-0.7281583,1.6119803,-0.66949856,0.66575074,0.8127201,0.32668692
0.5229619,-0.08595414,2.0322561,-0.29627913,-0.93371063,-0.3997189,0.2578926,-0.8038855,1.0963196,0.7870412,1.8658206,0.0,1.0
1.808081,-0.18069272,1.1357187,1.803573,-0.37468874,-0.4474212,-0.24881606,0.90832204,-1.2753495,-1.6747506,-0.0068746842,0.0,1.0
0.3243375,4.433585,-2.0488768,-0.97236925,3.9405544,-1.5386337,-1.8718446,1.0541654,2.7518206,0.9380598,0.10958351,1.0,0.0
-1.3896813,2.083808,-0.49510214,-0.19972195,0.71782076,-1.4492896,-1.8718446,-0.22787999,2.1813815,0.3446342,1.1462908,1.0,0.0
-0.12694108,0.9116708,-1.3142288,-0.92454237,-0.21844319,-0.71699023,-0.28617877,0.08140969,0.2933386,-0.28148255,-0.5549406,0.07474896,0.6984085
2.8339758,2.7247715,0.98672366,-0.97236925,3.8200955,-1.1845493,-0.18812977,1.7367737,0.2604171,2.0169854,-0.89911234,1.0,0.0
-0.75449324,0.47560236,-1.4531385,-0.6913707,-0.22257966,-0.7955006,-0.13886186,-0.30581716,0.16401981,-1.1434696,-1.392692,0.024440052,0.95762336
-1.0024548,2.8969238,-1.8815967,-0.76213497,-0.6538745,-0.9104402,-0.61854964,-0.7490829,1.2645962,-0.035718374,0.36938623,0.47718528,0.78995633
-0.70419526,0.3349824,-0.44468075,1.7957648,-0.384606,0.24592397,1.246378,0.6850039,-1.3312877,-0.64856637,-1.6249746,0.22145711,1.0
-1.2922931,3.160179,-2.0909462,-0.32608324,-0.7555725,-0.62258255,-1.4055732,0.10622175,2.2824862,-0.6818842,-0.025499865,0.6556295,0.25600645
0.41992116,1.9945282,-0.73270947,-0.8910742,0.6334647,-0.5225552,-0.79962397,-0.10068344,0.932855,0.6520316,0.049193256,0.6194615,0.0
1.0456979,-0.5656017,0.9820584,2.1267874,-0.4998119,0.7023328,1.1635016,1.5285,-2.1092649,-0.03808128,-0.1680539,0.0719126,1.0
